,title,comment
3364,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,우리 나라 제품을 안사는 이유 1. 가격 - 80%고 90%고 코팅이고 나발이고 수요도 적고 기업은 이윤을 창출해야하니 함량대비 가격은 2배 3배 비싸질수밖에 없는데 당연히 80%여도 직구 제품 꾸준히 먹는 사람들이 많을수밖에 없음 2. 제품에 장난질 - 국내 제품들 징벌적 배상제도가 없거나 있어도 처벌받지 않아 적은 벌금만 내면 됨 그리고 시간이 지나면 잊혀짐 3. 안정성 - 제품에 문제가 발생해도 내수만 의존하는 국내 제품 소비자가 문제를 찾아내는게 빠를지 전세계에 팔리는 유명 직구 제품 문제점을 찾아내는게 빠를지 여기서부터 안정성이 직구 제품이 훨씬 나은거 아님? 4. 단순하게 생각해도 듣도보도 못한 국내 제약회사 제품을 믿느니 세계적인 회사 제품을 믿는게 안심이 됨 5. 종합적으로 국내 약들은 마케팅으로 어떻게든 임팩xx처럼 제약회사의 캐쉬카우 창렬한 수단일뿐 + 비양심 약국들 수입창출 수단
3365,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,자가면역질환(루푸스)에 먹으면 좋은 영양제 추천 좀 부탁드릴께요~~
3366,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"직구제품 구매이유
1. 가격이 직구에 비해 2배차이남. 
2. 약국마다 가격차이 심함. 매번 들어가서 가격 물어보기도 민망하고 폭리 너무 심함. 저번에 철분제 선물받았는데 30개 들이를 3만원에 팜"
3367,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,오 무조건 직구가 좋은 게 아니군요! 영상 감사해요~~!
3368,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"정보감사합니다  
노르딕 dha와 노르딕 epa  같은 괜찮은 제품 추천부탁드립니다  국산으로는  어떤걸 사야할지 모르겠어요"
3369,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,국산 제품 안사는 이유는 관리만 좋지 성분 함량보면 한숨 나오는 수준.. 그나마 멀쩡한 제품들은 약국에서만 팔고 가격도 미친 수준.. 그러니 다들 직구를 찾는거임.. 돈 썩어넘쳐서 한달에 가족 영양제값만 30만원이상 쓸수 있으면 약국에서 8만원 이런거 사서 먹으면 됨.. 그게 안되니까 직구로 3만원짜리 사서먹는거임..
3370,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"1. 국산은 비타민도 의약품으로 처방받아 먹어야 표기치의  80% 함량을 그나마 보장 받을 수 있다는 얘기로 들립니다.
2.제약업체는 바보가 아닙니다. 100% 함량 넣어서 인증받고, 80% 함량 넣어서 팔아 먹을 게 뻔하니까요."
3371,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,국내제품은 가격이 창렬이라 안사먹는거죠... 가격은 더 싸고 더좋은 해외 영양제들이많은데 국산꺼는 오히려 돈 더주고 사먹는 호구느낌 실제로 몇몇 영양제빼고 국내 영양제 사먹으면 호구죠..여름에 오메가3나 유산균은 해외배송 피하는게 맞는말이긴하지만.. 저라면 여름오기전에 해외배송으로 주문해놓을듯.. 국산꺼는 가격부터 너무 창렬임..
3372,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,영상 잘 봤습니다 도움이 돼요 감사합니다근데 마지막에 요약된 표같은 거 하나 띄어주시면 더 좋을 거 같아요 캡처하면 도움될 거 같아서요
3373,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,다 맞는말이긴 한데 그럼 직구에서 살수 있는제품이 하나라도 있을까 싶기는 하네요...
3374,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,선생님 안녕하세요.오메가3를 고르기가 정말 힘드네요...막 배송된 통을 열었을때에 냄새가 나면 산패라고 할수 있을지요?그리고...캡슐을 터트렸을때에는 어떤 기준을 갖고 산패를 판단해야 할지요..
3375,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,오메가3는 중간중간 잘라서 먹어보고 산패를 알수있는데 다른건 알방법이없네요 유산균은 직구할거면 겨울에만 가능할듯요
3376,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"웨이트하고 실내운동을 생활체육개념으로 열운하고 있는ᆢ40대 가장입니다^^
나우제품 마카, L아르기닌ᆢ그리고 영상에서 다루신 크레아틴 나우제품 구매해도 괜찮을까요? 해외제품이라 조심스럽네요^^ 유산소 운동에서 지구력증진에 크레아틴도 도움이 되겠죠?^^"
3377,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,우리나라 메이커회사와 가격대를 비교하시려면 외국 pure 나 aor 등등과 비교부탁드려요~투퍼데이는 그냥 싸고 부담없는가격이라 비교하는게 좀 안맞아보여요
3378,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"어디 제품이라고 말하긴 그렇고, 국내 유명 배우가 선전하는 오메가3를 구매했는데, 
3개월 되었나... 비린내가 미치게 나는데, 이거 산패 된 걸까요? 
처음 먹을 때만해도 이 정도로 나지 않았거든요. 게다가 개별 포장되어있는데, 포장지가 미끌거려요...ㅠㅠ"
3379,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,함량도 외국 제품이 높고 신빙성이 있다고 보는데 국산 영양제는 먹어보니 함량 미달도많고 먹어보니 별 효과도 없더라구요 영양제를 15년넘게 먹어본 사람으로 먹어보면  느껴요 약도 국산은 못믿겠습니다
3380,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"영양제,유산균제품들은 싸다고 한꺼번에 인터넷 구입말고 매달 구매해야겠네요.. 어우.. 충격이었습니다."
3381,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,오메가3의 경우는 국내 제품이 포장도 그렇고 더 낫더라고요~ 어차피 원료는 수입이긴 하지만요~ ㅋㅋㅋ
3382,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,이런영상유익해요 영양제 직구로 사람들 사고그러던데 그냥 맘편히우리나라 영양제 먹는게 좋을듯~^^
3383,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"국내산 비타민, 오메가3,유산균제품을 권해주시겠어요?"
3384,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,가든오브 라이프 칼슘  로우 칼슘 은 성분 괜찮나요?
3385,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"저는 트레이더스에서 닥터브라이언 오메가3사먹고있는데 항상 냄새절대없고 오히려 향긋,가격도무난한데 전문가님 보시기 어떤지궁금요..동제품 엠에스엠 2000두요"
3386,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,다른건 몰라도 오메가랑 유산균만큼은 공감. 비타민은 솔직히 모르겠네요.
3387,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"수년간 써치하고 복용결과
국산은 해외제품과 성분이 알맞아지면 가격이 비싸져요 
그리고 성분이나 함량,비율, 원료, 정확하게 표시 안하는 업체가 매우 많습니다"
3388,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"제가 생각하는 오메가 직구의 장점입니다. 개인의견이라 틀린부분이 있을 수 있습니다. 
1. 원료수급후 빠른 가공
오메가3는 원료사에서 가공한 오일타입으로 가져옵니다. 직구제품이 원료생산지에서 제조시설까지의 거리가 국산보다 훨씬 짧아 오일운송과정에서의 이슈가 적습니다. 알래스카오메가는 미국내에서 포획 제조 다 이루어집니다."
3389,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"잘 보고 갑니다
Very helpful"
3390,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,우리나라 제품은 가격이 너무 사악해서 장기복용은 꿈도 못꾼다
3391,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,비타민은 그렇다치더라도 오메가3  직구든  국산이던 차이없음
3392,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"다 맞는 말씀이기는 하지만, 
제 의견은 솔직히 종합비타민부터 오메가 오일 모두 직구하는 것이 훨씬 좋습니다.
제품을 볼 수 있는 지식이 쌓이면 이 모든 문제를 해결할 수 있습니다.
직구로 품질도 더 좋고 가격도 더 저렴합니다."
3393,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,영양제들 직구는 다 북아메리카에서 배송하는건가요?
3394,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"약사님 차라리 한국 제품으로 오메가3 프로바이오틱을 추천해 주세요
잘만 고르면 저렴하면서 좋은제품을 고를 수 있다고 하시는데 
그게 쉽지는 않으니까요 그런 제품이 있단 걸 알면 당연 국산을 선호합니다.
부탁 드려요.."
3395,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,아이들 비타민 구미제품(SUNDOWN) 으로 직구 하는데 우리나라 제품도 구미로 된게 있나요?
3396,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"피크노제놀,마그네슘 직구로먹고있는데 괜찮은가요?"
3397,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,우리나라에서 파는게 좋은거  보다 가격이 지들 멋대로라는게 직구를 하는 이유가 크죠
3398,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,감사합니다 구독 좋아요 알림설정 드리고 갑니다 자주뵐게요~^^
3399,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,가격 때문에 어쩔 수 없이 직구..ㅠ
3400,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"중3여학생입니다. 유산균 오메가3 비타민과 종합영향제 추천 꼭 부탁드려요
약사님들 추천 제품들 전부 구독해 보는데 이거 사면 저게 좋은것 같고ᆢ 이런 기분에 구입에 결정이 어렵네요.
꼭 좀 부탁드립니다.  꼭 답변 부탁드립니다"
3401,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,혹시 제품군도 추천가능하신가요??
3402,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,위염 있는데 먹어도 되는 비타민b 제품 추천부탁합니다.
3403,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,이렇게까지 이유를 설명을 했는데도 국내제조는 비싸서 안먹는다니 하는건ㅋㅋㅋㅋ
3404,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,좋아요 눌렀어요^.^
3405,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,좋아요.
3406,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"국산 오메가 3는 함량이 너무 미달임,,  기술부족인가 싶기도 하고,,"
3407,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,비타민 a c d 아연 유산균 추천 부탁드립니다!
3408,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,국산은 가격이 사악함. 약국의 폭리도 문제. 직구 초보들에게나 해당되는 영상임.
3409,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,약사님 비타민C 고려은단꺼는 추천안하시나요?
3410,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,저도 오메가3은 국산제품 씁니더
3411,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"이거 리얼팩트인게 미국에서 종합영양제1위한는제품 직구했는데 나중에보니 시꺼매서 알을까보니까 딱딱하게 굳어있고, 검은알갱이들잔뜩있고, 심지어 오징어냄새가남 ㅜㅜ"
3412,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"비타민, 유산균, 오메가3 원료를 한국에서 제조하나요?"
3413,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"비타민 유산균 오메가3...
결국 전부다 한국 제품이 좋다는 얘기네요 ㅋㅋㅋ
직구제품이 나은건 없나요??"
3414,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,ifos인증은 없어도 GOED 인증있으면 믿을 만 한가요?
3415,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,질유산균으로 추천하실만한게 있을까요?
3416,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,투퍼데이 임산부  먹어도 되나요?
3417,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,홈쇼핑 종근당 오메가3는 거르시길
3418,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,"코로나 시국에
이재갑 의사가 생각 나네요"
3419,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,이 코팅이 안좋다는 소리도 있던데.. 누구 말이 맞는지ㅜㅜ
3420,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,한국 식약청이 믿을만합니까?
3421,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,구독과 좋아요
3422,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,국내제품 드럽게 비쌈..
3423,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,비오틴살까하는데가격은비슷한데갯수가국내60개직구가120개.국산살까요?나우비오틴5000습진에좋다고해서
3424,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,약들약이후로 볼채널생겻음 ㅋㅋㅋ
3425,반드시 국산으로 구매해야 하는 영양제들. 이 제품들 만큼은 우리나라가 더 잘만듭니다.,유한양행 nongmo맞나요?
3426,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,"오늘 영상도 아주 깔끔하고 알찹니다!!
어떻게 이렇게 똑부러지는 설명을 잘하시는지  부럽습니다   
늘 응원합니다 홧팅입니다~~^^♡♡"
3427,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,비타민 b군 섭취를 했다가 속이 쓰려 중단을 했는데요 ㅠㅠ 속안쓰린 제품이 있을까요? 아니면 내성 없는 제산제랑 같이 먹어도 될까요?(있을지 모르겠지만요)
3428,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,이 영상 관련된 질문은 아니지만 글루타민 영상보고 댓남깁니다. xymogen 꺼 glutaloemine을 장누수때문에 먹고 있는데 크게 효과가 없는거같은데 이 제품 어찌 생각하시는지 말씀해주실수 있을까요? 원료사를 바꿔서 다른 글루타민 제품을 먹어볼까요? 도와주세요..
3429,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,비타민b군으로 피로회복과에너지부스팅이 잘안된다고느껴지면 어떤영양제를 추가로먹으면 좋을까요?
3430,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,"약사님~~~~안녕하세요~~
제가 어디 물어볼 곳이 없어서용 ㅜㅜ

저희 어머니께서 고혈압약 복용중이시고 "
3431,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,"약사님 안녕하세요 ^^현재
비타민 d 5,000 IU
마그네슘 400mg 아연 30mg
단일로 섭취 중입니다."
3432,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,투엑스비 비맥스 임팩타민 큐엔타민이 모두 종합비타민인가요? 비타민B영양제인가요?
3433,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,"1 벤포티아민

12 메틸코발라민"
3434,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,"술은 건강에 안좋잖아요. 막걸리, 와인은요?"
3435,온가족 영양제 따로 따로 사기 귀찮으셨죠? 비타민B군 하나로 온가족이 다 먹기,"약사님, 희한하게 제가 코큐텐(대웅)이나 에너리버(유한양행)등 항산화제를 먹으면 몸이 상당히 피로해집니다 투엑스비듀얼하고 먹어도 그래요 피로해져서 바로 자야하고 입술까지 다 터요... 디톡스 작용을 감안해도 왜 이런 걸까요???"
3436,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","️리틀약사 답변이 모두 삭제되었습니다️
안녕하세요. 구독자 여러분
현재 알 수 없는 원인으로
‘구독자님들의 질문에 답변했던 리틀약사 댓글이 삭제된 상태’입니다."
3437,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","리틀약사님 다른 영양제 분석 영상보다
쉽고 명쾌하게 설명해주셔서 바로 좋아요 구독했어요 ㅋㅋㅋ
몇가지 질문드릴게 있는데요
4가지 제품 비교해논 표만봐도 비맥스가 여러영양소 두루두루 고함량으로 있어서 눈에 확들어오더라구요"
3438,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","40대후반 신랑이 만성피로인데  어떤 영양제 위주로먹으면좋을까요?
 현재는 밀크씨슬.고려은단비타민.오메가3먹고있습니다. 체질은 마른편이고 흡수율이 낮은편인듯해요.일단 쌤의 영상보니 비맥스가 눈에 들어오네요"
3439,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","사람들마다 체질에 따라서 비타민제가 맞는 성향이 분명히 다릅니다. 저는 이제껏 종합비타민을 이것저것 왠만한건 다 복용했는데 그중에서 엑세라민엑소 잘 맞아서 복용중입니다. 거기에 휴온스 메리트 비타민C분말3000을 같이 복용하는데 몸에 확실히 복강경수술후 떨어진 면연력, 만성피로, 시력감퇴, 근육통, 조우울증 모두 좋은 효과를 보고 있습니다. 얼마전에 부신제거와 담낭제거 수술을 받고 체력이 급격하게 떨어지고 면역력도 떨어져서 10킬로 빠진뒤 조금씩 운동하면서 지인의사 추천으로 엑세라민과 휴온스비타민c로 건강을 되찾았습니다. 종합비타민은 항상 몸에 안맞아서 걱정했는데 다행히 맞아서 행운이라 생각합니다."
3440,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석",비맥스 꾸준히 먹어봤는데 좋더라구요~ 제가 구순염이 심했을때 약사님이 추천해 주셨던 영양제...
3441,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","유익한 정보 감사합니다!
음주 잦고 피로를 많이 느끼는 직장인입니다. 평소 종합비타민도 먹고 엑세라민엑소도 복용하고 있는데, 지금처럼 종합비타민과는 별도로 비타민 B를 복용할 필요가 있는 건가요? 혹시 괜한 약을 추가로 먹고 있나 싶어서요~"
3442,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","약사님 감사합니다 꿀 같은
정보네요"
3443,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","약사님 피로감을 줄이기 위해
밀크시슬 + 비타민 B를 섭취하면 좋다고 그러더라구요. 이렇게 섭취해도 문제없겠죠?

하루 몇 번 먹는게 적당한가요?"
3444,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","리틀약사님 영상 정말 잘보고있습니다! 
제가 상담받고 싶은게 있는데 현재 만성피로처럼 항상 피곤해서 영양제를 좀 먹으려고 하는데
1. 종합비타민(라이프익스텐션 투퍼데이)+오메가3+칼슘/마그네슘+유산균
2. 비타민b(비맥스메타)+오메가3+칼슘/마그네슘+유산균"
3445,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","우선 영상 잘봤습니다
고등학교때부터 저는 부모님이 공부에 좋다면서 임팩타민 프리미엄을 챙겨주셔서 지금까지 계속 먹고 있는데요
이 영상을 보니 비맥스골드나 엑세라민엑소로 갈아타야하지 않나하는 생각이 들었습니다"
3446,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석",안녕하세요 약사님~투엑스비듀얼(비타민B)이 얼마전에 출시하였는데 비멕스메타와 비교 해주셨으면 합니다.가겨도 알려주시면 감사하겠습니다.^^
3447,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","약사님~ 영상 잘 봤어요!! 저는 솔가 비타민 B와 비맥스 중 고민하고있는데요.. 제가 볼 때에 비타민 B군 함량이 비슷하고, 비맥스에 비타민 D나 L시스테인 등 더 포함되어있는건 알겠는데 가격 차이가 심해서요. 솔가는 250정에 4만~5만원인데 비맥스는 60정에 7만~ 정도하니까요. 꾸준히 먹어야하니 가격만 봐서는 솔가가 더 당기는데 솔가는 건강식품이고 비맥스는 일반의약품이라고하고.. 비맥스를 먹어야하는 이유가 있을까요??"
3448,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석",리틀약사님 블로그 글 즐겨봤었는데 유튜브에서도 뵙네요~ 평소에 엄청 궁금했던건데.. 비타민비가 소양인이나 신장이 약한 사람한테는 안좋다던데 그래서 매일 꾸준히 먹기가 꺼려지는데 타당성 있는 이야기인지 혹시 아실까요~?
3449,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","안녕하세요 약사님! 임팩타민 프리미엄을 식후에 복용하였는데도 울렁거리는 증상이 나타납니다ㅜㅜ 혹시 울렁거림이 제일 적은 종합비타민 추천해주실 수 있으신가요??
피곤할때마다 입술에 헤르페스가 자주 생기는 타입입니다ㅠㅠ"
3450,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석",표 덕분에 이해가 더 잘 가네요 영상 잘 봤습니다! ㅎㅅㅎ 약국에 갔더니 약사님이 비맥스 골드 추천해주셔서 먹고 있는데 b3랑 b5가 없는데 따로 챙겨 먹지는 않아도 될까요?!
3451,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","감사합니다. 그런데 Methylcobalamin , cyanocobalamin 이 두가지는 다른 성분인거죠??"
3452,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","아드케어는 비군이 80mg으로 채워져 있더라구요. 헌데 B1,B12가 비활성형이 던데, 함량이 충분하면 활성형, 비활성형은 큰 차이가 없는지요?"
3453,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","이런 고함량 종합비타민들이 공통적으로 신장질환 환자의 복용금지를 주의사항으로 안내하고 있는걸로 아는데, 저 같은 경우 약 13년 전에 신장결석으로 수술받은 적이 있고 그 후에는 유사증상이 없었는데 이런 경우에도 비교해주신 제품들의 복용이 제한되나요 ?"
3454,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","약사님 강의 잘 들었습니다 강의 말미에 소개한 제품 말고 아드케어를 드신다고, 좋다고 하셨는데 어떤 부분이 더 좋은지요?"
3455,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석",임팩타민과 맥스케어 어떤것이 좋을까요? 그리고 마그네슘따로 같이 복용해도 괜찮나요?
3456,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","약사님ᆢ 정보감사합니다
아로나민 씨플러스는 여기 비교제품들과 차이가 많이나나요?"
3457,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석",마그비를 추천해 주시던데 어떤가요?비맥스랑 비교할때 마그네슘차이가 큰가요? 위에 4제품에 비교하면 마그비가 어떤제품인지 궁금합니다!
3458,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","이명에 도움되는 제품 추천부탁드려요
딱히 스트레스가 많은것도 아니고 아직은 불면증을 일으킬 정도는 아니지만  심해지니 신경쓰여요
이비인후과에선 청렉에 아직 이상없다면서 처방을 해주는데 치료제가 아니어서 먹지않고있어요"
3459,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","약사님 영상 매번 너무 잘보고있습니다
궁금한게 있어서 질문좀 드려도 될까요?
솔가 비타민b 컴플렉스를 먹고있습니다 혹시 티아민이 100mg이 들어있는데 여기에 활성형 벤포티아민 100mg을 같이먹어도 될까요?"
3460,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","액티넘에 대해서도 분석해주세요~제가 요즘 먹고 있는데, 궁금하네요"
3461,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석",아무 약국가서 추천해달라 했더니 비맥스 추천해줬는데... 좋은 선택 이었던 것 같네요
3462,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석",뉴먼트프리미엄B는 어떤가요? 비슷한 비타민 중에 활성비타민 B1함량이 높아 샀는데 정보가 별로 없어서 궁금합니다!
3463,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석","약사님~ 오메가3 , 마그네슘 ,유산균, 엑세라민 엑소 같이 복용해도 될까요??"
3464,"(임팩타민 프리미엄, 비맥스, 엑세라민엑소, 메가트루 포커스) 비타민B군 집중 비교분석",영상 잘봤습니다 50대 어머니께서 얼라이브 50+ 와 엑세라민 비를 복용하려고 하시는데 같이 복용해도 괜찮을까요?
